entity;coupled;degree;average-revs
lib/whitehall/exporters/document_mappings.rb;test/unit/whitehall/exporters/document_mappings_test.rb;76;24
test/unit/whitehall/authority/department_writer_test.rb;test/unit/whitehall/authority/gds_editor_test.rb;76;17
app/presenters/publishing_api/publication_presenter.rb;test/unit/presenters/publishing_api/publication_presenter_test.rb;76;13
app/services/service_listeners/search_indexer.rb;test/unit/services/listeners/search_indexer_test.rb;76;7
lib/sync_checker/checks/unpublished_check.rb;test/unit/sync_checker/checks/unpublished_check_test.rb;76;7
features/governments.feature;features/support/governments_helper.rb;76;7
app/providers/frontend/release_announcement_provider.rb;app/views/release_announcements/index.html.erb;76;7
app/controllers/admin/document_series_memberships_controller.rb;test/functional/admin/document_series_memberships_controller_test.rb;76;7
app/models/statistics_announcement_date_change.rb;test/unit/models/statistics_announcement_date_change_test.rb;76;7
app/models/policy_search_index_observer.rb;test/unit/policy_search_index_observer_test.rb;76;7
app/models/edition/gov_uk_delivery.rb;test/unit/edition/gov_uk_delivery_test.rb;75;39
app/models/edition/scheduled_publishing.rb;test/unit/edition/scheduled_publishing_test.rb;75;35
app/views/organisations/consultations.html.erb;app/views/organisations/ministers.html.erb;75;24
lib/whitehall/uploader/news_article_row.rb;test/unit/uploader/news_article_row_test.rb;75;23
app/controllers/admin/contact_translations_controller.rb;app/controllers/admin/organisation_translations_controller.rb;75;20
app/presenters/publishing_api/document_collection_presenter.rb;test/unit/presenters/publishing_api/document_collection_presenter_test.rb;75;20
app/views/organisations/contact_details.html.erb;app/views/organisations/publications.html.erb;75;20
app/controllers/admin/contact_translations_controller.rb;app/controllers/admin/role_translations_controller.rb;75;20
lib/whitehall/uploader/consultation_row.rb;test/unit/uploader/consultation_row_test.rb;75;19
app/providers/frontend/statistics_announcement_provider.rb;test/unit/providers/frontend/statistics_announcement_provider_test.rb;75;19
app/views/admin/attachments/edit.html.erb;app/views/admin/attachments/new.html.erb;75;19
app/models/admin/statistics_announcement_filter.rb;test/unit/admin/statistics_announcement_filter_test.rb;75;16
app/controllers/html_attachments_controller.rb;test/functional/html_attachments_controller_test.rb;75;15
app/models/policy_area.rb;test/unit/policy_area_test.rb;75;12
lib/whitehall/gov_uk_delivery/notifier.rb;test/unit/whitehall/gov_uk_delivery/notifier_test.rb;75;12
lib/whitehall/exporters/redirector_document_mappings.rb;test/unit/whitehall/exporters/redirector_document_mappings_test.rb;75;8
app/presenters/publishing_api_presenters/redirect.rb;test/unit/presenters/publishing_api_presenters/redirect_test.rb;75;8
lib/data_hygiene/policy_publication_history_writer.rb;test/unit/data_hygiene/policy_publication_history_writer_test.rb;75;8
app/presenters/api/detailed_guide_presenter.rb;test/unit/presenters/api/detailed_guide_presenter_test.rb;75;8
app/views/organisations/_index_item_plain.html.erb;app/views/organisations/_index_section.html.erb;75;8
app/models/home_page_list.rb;test/unit/home_page_list_test.rb;75;8
lib/specialist_tag_finder.rb;test/unit/specialist_tag_finder_test.rb;74;14
app/models/statistical_data_set.rb;test/unit/statistical_data_set_test.rb;74;14
app/uploaders/attachment_uploader.rb;test/unit/attachment_uploader_test.rb;73;47
app/views/organisations/announcements.html.erb;app/views/organisations/consultations.html.erb;73;23
app/controllers/admin/contact_translations_controller.rb;app/controllers/admin/worldwide_organisations_translations_controller.rb;73;21
app/views/organisations/consultations.html.erb;app/views/organisations/contact_details.html.erb;73;21
lib/breadcrumb_trail.rb;test/unit/breadcrumb_trail_test.rb;73;10
test/unit/data_hygiene/organisation_reslugger_test.rb;test/unit/data_hygiene/person_reslugger_test.rb;73;10
test/unit/data_hygiene/organisation_reslugger_test.rb;test/unit/data_hygiene/role_reslugger_test.rb;73;10
app/views/organisations/ministers.html.erb;app/views/organisations/policies.html.erb;72;25
app/controllers/admin/world_location_translations_controller.rb;app/controllers/admin/worldwide_organisations_translations_controller.rb;72;24
app/helpers/admin/taggable_content_helper.rb;test/unit/helpers/admin/taggable_content_helper_test.rb;72;24
app/helpers/feed_helper.rb;test/unit/helpers/feed_helper_test.rb;72;18
lib/whitehall/exporters/mappings.rb;test/unit/whitehall/exporters/mappings_test.rb;72;18
app/services/edition_publisher.rb;test/unit/services/edition_publisher_test.rb;72;18
lib/whitehall/uploader/speech_row.rb;test/unit/uploader/speech_row_test.rb;72;17
app/models/organisation/organisation_type_concern.rb;test/unit/models/organisation/organisation_type_concern_test.rb;72;17
app/models/frontend/statistics_announcement.rb;test/unit/models/frontend/statistics_announcement_test.rb;72;13
lib/data_hygiene/tag_changes_processor.rb;test/integration/data_hygiene/tag_changes_processor_test.rb;72;11
app/services/edition_unpublisher.rb;test/unit/services/edition_unpublisher_test.rb;72;11
app/models/edition/publishing.rb;test/unit/edition/publishing_test.rb;71;45
app/models/admin/edition_filter.rb;test/unit/admin/edition_filter_test.rb;71;23
app/views/organisations/announcements.html.erb;app/views/organisations/publications.html.erb;71;23
app/controllers/admin/contact_translations_controller.rb;app/controllers/admin/person_translations_controller.rb;71;21
app/workers/publishing_api_gone_worker.rb;test/unit/workers/publishing_api_gone_worker_test.rb;71;21
app/models/news_article_type.rb;test/unit/news_article_type_test.rb;71;14
app/presenters/role_type_presenter.rb;test/functional/role_type_presenter_test.rb;71;14
app/presenters/publishing_api_presenters/organisation.rb;test/unit/presenters/publishing_api_presenters/organisation_test.rb;71;14
app/workers/publishing_api_html_attachments_worker.rb;test/unit/workers/publishing_api_html_attachments_worker_test.rb;71;7
app/assets/stylesheets/frontend/views/_browse.scss;app/assets/stylesheets/frontend/views/_filter.scss;71;7
app/workers/search_index_add_worker.rb;app/workers/search_index_delete_worker.rb;71;7
app/views/admin/about_pages/_form.html.erb;app/views/admin/about_pages/new.html.erb;71;7
app/controllers/mainstream_categories_controller.rb;test/functional/mainstream_categories_controller_test.rb;71;7
app/views/admin/contacts/_contact_list.html.erb;app/views/admin/organisations/tabs/_contacts.html.erb;71;7
app/controllers/html_versions_controller.rb;test/functional/html_versions_controller_test.rb;71;7
app/presenters/publishing_api_presenters/publication.rb;test/unit/presenters/publishing_api_presenters/publication_test.rb;71;7
test/functional/admin/edition_tags_controller_test.rb;test/unit/models/edition_taxonomy_tag_form_test.rb;71;7
features/governments.feature;features/step_definitions/government_steps.rb;71;7
app/models/email_signup.rb;test/unit/email_signup_test.rb;70;26
app/models/bulk_upload.rb;test/unit/bulk_upload_test.rb;70;24
app/models/worldwide_office.rb;test/unit/worldwide_office_test.rb;70;24
app/controllers/admin/concerns/translations_controller_concerns.rb;app/controllers/admin/organisation_translations_controller.rb;70;16
app/controllers/admin/concerns/translations_controller_concerns.rb;app/controllers/admin/role_translations_controller.rb;70;16
app/models/fatality_notice.rb;test/unit/fatality_notice_test.rb;70;16
app/models/offsite_link.rb;test/unit/models/offsite_link_test.rb;70;10
app/models/mainstream_category.rb;test/unit/mainstream_category_test.rb;70;10
app/controllers/admin/edition_organisations_controller.rb;test/functional/admin/edition_organisations_controller_test.rb;70;10
app/models/document_history.rb;test/unit/document_history_test.rb;70;10
app/models/govspeak_content.rb;test/unit/govspeak_content_test.rb;70;9
app/views/admin/responses/edit.html.erb;app/views/admin/responses/show.html.erb;70;9
app/controllers/admin/email_curation_queue_items_controller.rb;test/functional/admin/email_curation_queue_items_controller_test.rb;70;9
app/views/histories/king_charles_street.html.erb;app/views/histories/lancaster_house.html.erb;70;9
app/models/group.rb;test/unit/group_test.rb;70;9
app/models/services_and_information_finder.rb;test/unit/services_and_information_finder_test.rb;70;9
app/models/frontend/statistics_announcements_filter.rb;test/unit/models/frontend/statistics_announcement_filter_test.rb;70;9
app/models/edition_organisation.rb;test/unit/edition_organisation_test.rb;70;9
